longitude,latitude,housing_median_age,rooms,population,households,median_income,ocean_proximity,median_house_value
-122.16,37.48,36,"{total_rooms: 2238, total_bedrooms: 479 }",1949,457,2.3769,NEAR BAY,157300
-122.14,37.5,46,"{total_rooms: 30, total_bedrooms: 4 }",13,5,15.0001,NEAR BAY,500001
-122.14,37.48,36,"{total_rooms: 1210, total_bedrooms: 236 }",981,239,4.0039,NEAR BAY,148900
-122.14,37.47,36,"{total_rooms: 2081, total_bedrooms: 412 }",1931,373,3.7917,NEAR BAY,160600
-122.12,37.48,36,"{total_rooms: 880, total_bedrooms: 177 }",795,188,3.8194,NEAR BAY,159400
-122.13,37.47,25,"{total_rooms: 1630, total_bedrooms: 353 }",1546,371,5.0893,NEAR BAY,173400
-122.13,37.46,37,"{total_rooms: 1576, total_bedrooms: 334 }",1385,323,2.5294,NEAR BAY,159400
-122.13,37.46,35,"{total_rooms: 1321, total_bedrooms: 300 }",1133,287,3.7312,NEAR BAY,159600
-122.12,37.45,38,"{total_rooms: 1276, total_bedrooms: 314 }",955,287,2.0096,NEAR BAY,155700
-122.13,37.46,31,"{total_rooms: 2247, total_bedrooms: 573 }",1711,511,3.2642,NEAR BAY,185600
-122.13,37.47,30,"{total_rooms: 1480, total_bedrooms: 294 }",1126,301,4.983,NEAR BAY,166700
-122.14,37.47,37,"{total_rooms: 3373, total_bedrooms: 815 }",2909,705,2.8868,NEAR BAY,156600
-122.15,37.47,37,"{total_rooms: 1844, total_bedrooms: 382 }",1634,417,2.7993,NEAR BAY,145500
-122.15,37.47,38,"{total_rooms: 1560, total_bedrooms: 301 }",1331,316,3.0521,NEAR BAY,151500
-122.15,37.46,30,"{total_rooms: 4198, total_bedrooms: 1244 }",2678,1147,3.6712,NEAR BAY,308600
-122.14,37.46,27,"{total_rooms: 5580, total_bedrooms: 2009 }",4165,1763,2.4375,NEAR BAY,189000
-122.15,37.47,39,"{total_rooms: 1295, total_bedrooms: 239 }",566,242,5.6407,NEAR BAY,326400
-122.15,37.46,42,"{total_rooms: 1995, total_bedrooms: 412 }",794,374,5.6234,NEAR BAY,379600
-122.16,37.46,45,"{total_rooms: 2068, total_bedrooms: 348 }",844,366,6.227,NEAR BAY,417800
-122.16,37.45,50,"{total_rooms: 196, total_bedrooms: 41 }",76,42,7.6129,NEAR BAY,412500
-122.16,37.46,32,"{total_rooms: 2663, total_bedrooms: 661 }",1403,733,4.2667,NEAR BAY,410200
-122.17,37.46,47,"{total_rooms: 2312, total_bedrooms: 332 }",1044,282,9.459,NEAR BAY,500001
-122.19,37.46,34,"{total_rooms: 5419, total_bedrooms: 1183 }",2002,1138,4.1985,NEAR BAY,500001
-122.17,37.45,33,"{total_rooms: 1828, total_bedrooms: 396 }",766,378,4.4531,NEAR BAY,500001
-122.17,37.45,35,"{total_rooms: 1025, total_bedrooms: 242 }",388,232,5.1995,NEAR BAY,500001
-122.18,37.45,43,"{total_rooms: 2061, total_bedrooms: 437 }",817,385,4.4688,NEAR BAY,460200
-122.18,37.45,37,"{total_rooms: 5257, total_bedrooms: 1360 }",2128,1264,4,NEAR BAY,394300
-122.19,37.45,18,"{total_rooms: 1636, total_bedrooms: 414 }",853,439,5.1032,NEAR OCEAN,464600
-122.18,37.44,44,"{total_rooms: 2237, total_bedrooms: 347 }",948,346,8.2436,NEAR OCEAN,500001
-122.19,37.44,38,"{total_rooms: 3383, total_bedrooms: 456 }",1203,465,9.3198,NEAR OCEAN,500001
-122.19,37.44,39,"{total_rooms: 4402, total_bedrooms: 618 }",1616,631,8.9955,NEAR OCEAN,500001
-122.2,37.43,38,"{total_rooms: 3626, total_bedrooms: 528 }",1350,532,7.3681,NEAR OCEAN,500001
-122.21,37.44,35,"{total_rooms: 1140, total_bedrooms: 193 }",486,199,4.6908,NEAR OCEAN,500001
-122.2,37.43,40,"{total_rooms: 2223, total_bedrooms: 412 }",1050,417,5.2421,NEAR OCEAN,444500
-122.19,37.43,39,"{total_rooms: 2392, total_bedrooms: 420 }",937,406,6.6136,NEAR OCEAN,472800
-122.2,37.43,22,"{total_rooms: 3294, total_bedrooms: 744 }",1337,655,5.2391,NEAR OCEAN,500001
-122.21,37.43,33,"{total_rooms: 1606, total_bedrooms: 254 }",727,271,8.6963,NEAR OCEAN,500001
-122.21,37.43,23,"{total_rooms: 5741, total_bedrooms: 1012 }",1843,888,5.7211,NEAR OCEAN,500001
-122.23,37.42,16,"{total_rooms: 1945, total_bedrooms: 320 }",512,300,7.4542,NEAR OCEAN,500001
-122.19,37.42,47,"{total_rooms: 932, total_bedrooms: 167 }",295,116,8.4375,NEAR OCEAN,500001
-122.21,37.43,20,"{total_rooms: 975, total_bedrooms: 134 }",324,146,9.7796,NEAR OCEAN,500001
-122.21,37.42,28,"{total_rooms: 564, total_bedrooms: 72 }",191,79,11.9666,NEAR OCEAN,500001
-122.2,37.4,37,"{total_rooms: 1296, total_bedrooms: 194 }",540,192,8.2782,NEAR OCEAN,500001
-122.2,37.4,30,"{total_rooms: 2612, total_bedrooms: 338 }",980,324,10.0481,NEAR OCEAN,500001
-122.21,37.38,28,"{total_rooms: 4518, total_bedrooms: 578 }",1489,559,11.3176,NEAR OCEAN,500001
-122.2,37.35,17,"{total_rooms: 3095, total_bedrooms: 442 }",1173,424,13.2986,NEAR BAY,500001
-122.21,37.37,34,"{total_rooms: 1476, total_bedrooms: 217 }",613,223,8.2883,NEAR OCEAN,500001
-122.22,37.37,26,"{total_rooms: 440, total_bedrooms: 202 }",322,218,5.1831,NEAR OCEAN,350000
-122.22,37.36,34,"{total_rooms: 1559, total_bedrooms: 243 }",600,242,8.7382,NEAR OCEAN,500001
-122.22,37.4,32,"{total_rooms: 2297, total_bedrooms: 287 }",814,283,15.0001,NEAR OCEAN,500001
-122.25,37.45,34,"{total_rooms: 2999, total_bedrooms: 365 }",927,369,10.2811,NEAR OCEAN,500001
-122.27,37.45,41,"{total_rooms: 830, total_bedrooms: 136 }",353,153,6.3824,NEAR OCEAN,500001
-122.24,37.43,36,"{total_rooms: 2410, total_bedrooms: 361 }",934,377,7.652,NEAR OCEAN,500001
-122.27,37.43,33,"{total_rooms: 1601, total_bedrooms: 223 }",629,215,15.0001,NEAR OCEAN,500001
-122.25,37.39,33,"{total_rooms: 370, total_bedrooms: 42 }",153,53,10.6514,NEAR OCEAN,500001
-122.26,37.38,28,"{total_rooms: 1103, total_bedrooms: 164 }",415,154,7.8633,NEAR OCEAN,500001
-122.29,37.41,30,"{total_rooms: 6373, total_bedrooms: 854 }",2149,798,10.6868,NEAR OCEAN,500001
-122.46,37.51,23,"{total_rooms: 949, total_bedrooms: 151 }",399,149,5.6286,NEAR OCEAN,411300
-122.47,37.5,18,"{total_rooms: 2297, total_bedrooms: 416 }",1086,381,4.875,NEAR OCEAN,334600
-122.47,37.5,25,"{total_rooms: 950, total_bedrooms: 259 }",404,195,3.1937,NEAR OCEAN,319200
-122.48,37.51,22,"{total_rooms: 1564, total_bedrooms: 278 }",761,270,4.7578,NEAR OCEAN,318500
-122.47,37.51,15,"{total_rooms: 4974, total_bedrooms: 764 }",2222,774,6.7606,NEAR OCEAN,364300
-122.44,37.52,16,"{total_rooms: 7077, total_bedrooms: 1179 }",3502,1148,5.9919,NEAR OCEAN,345100
-122.53,37.5,19,"{total_rooms: 4768, total_bedrooms: 807 }",2199,805,6.1896,NEAR OCEAN,331100
-122.49,37.54,15,"{total_rooms: 3456, total_bedrooms: 545 }",1527,535,6.3256,NEAR OCEAN,368000
-122.51,37.53,17,"{total_rooms: 1574, total_bedrooms: 262 }",672,241,7.2929,NEAR OCEAN,355800
-122.5,37.51,11,"{total_rooms: 749, total_bedrooms: 137 }",355,124,8.2364,NEAR OCEAN,371800
-122.49,37.5,21,"{total_rooms: 1209, total_bedrooms: 309 }",801,259,4.5625,NEAR OCEAN,500000
-122.43,37.43,17,"{total_rooms: 11999, total_bedrooms: 2249 }",5467,1989,4.8405,NEAR OCEAN,354300
-122.34,37.46,21,"{total_rooms: 1799, total_bedrooms: 293 }",576,277,7.439,NEAR OCEAN,500001
-122.38,37.34,33,"{total_rooms: 1054, total_bedrooms: 209 }",400,161,7.7773,NEAR OCEAN,456300
-122.33,37.39,52,"{total_rooms: 573, total_bedrooms: 102 }",232,92,6.2263,NEAR OCEAN,500001
-122.27,37.32,37,"{total_rooms: 2607, total_bedrooms: 534 }",1346,507,5.3951,NEAR OCEAN,277700
-122.27,37.24,30,"{total_rooms: 2762, total_bedrooms: 593 }",1581,502,5.1002,NEAR OCEAN,319400
-122.38,37.18,52,"{total_rooms: 1746, total_bedrooms: 315 }",941,220,3.3047,NEAR OCEAN,286100
-119.77,34.44,24,"{total_rooms: 5652, total_bedrooms: 1313 }",2312,1294,2.4717,NEAR OCEAN,295300
-119.78,34.45,9,"{total_rooms: 1830, total_bedrooms: 353 }",1515,220,4.2109,NEAR OCEAN,450000
-119.79,34.45,24,"{total_rooms: 2746, total_bedrooms: 433 }",1076,380,5.8635,NEAR OCEAN,348700
-119.75,34.45,26,"{total_rooms: 3578, total_bedrooms: 677 }",1504,618,4.1375,NEAR OCEAN,395000
-119.75,34.44,28,"{total_rooms: 1080, total_bedrooms: 298 }",524,251,1.8432,NEAR OCEAN,327300
-119.76,34.44,28,"{total_rooms: 1985, total_bedrooms: 582 }",1092,548,2.4701,NEAR OCEAN,290900
-119.75,34.45,6,"{total_rooms: 2864, total_bedrooms:  }",1404,603,5.5073,NEAR OCEAN,263800
-119.78,34.48,21,"{total_rooms: 2377, total_bedrooms: 322 }",1007,328,7.9248,NEAR OCEAN,500001
-119.75,34.5,26,"{total_rooms: 3563, total_bedrooms: 579 }",1479,575,5.9522,<1H OCEAN,438400
-119.78,34.45,23,"{total_rooms: 2077, total_bedrooms: 306 }",705,256,6.4744,NEAR OCEAN,500001
-119.73,34.44,38,"{total_rooms: 1729, total_bedrooms:  }",801,395,3.1364,NEAR OCEAN,357500
-119.73,34.43,35,"{total_rooms: 2703, total_bedrooms: 654 }",1383,631,4.5278,NEAR OCEAN,340400
-119.74,34.44,26,"{total_rooms: 4257, total_bedrooms: 1031 }",1861,950,3.4047,NEAR OCEAN,294500
-119.72,34.43,30,"{total_rooms: 2491, total_bedrooms: 656 }",1091,576,2.5139,<1H OCEAN,279500
-119.72,34.43,27,"{total_rooms: 984, total_bedrooms: 299 }",777,313,2.5694,<1H OCEAN,275000
-119.72,34.43,46,"{total_rooms: 1332, total_bedrooms: 329 }",746,310,3.6719,<1H OCEAN,357400
-119.72,34.43,36,"{total_rooms: 1156, total_bedrooms: 309 }",521,304,2.6014,<1H OCEAN,320600
-119.72,34.43,33,"{total_rooms: 1028, total_bedrooms: 377 }",753,356,2.3454,<1H OCEAN,243800
-119.71,34.43,18,"{total_rooms: 1170, total_bedrooms: 372 }",681,346,2.1974,<1H OCEAN,255000
-119.71,34.42,31,"{total_rooms: 1643, total_bedrooms: 499 }",1253,499,3.1563,<1H OCEAN,267000
-119.71,34.43,47,"{total_rooms: 1572, total_bedrooms: 417 }",790,384,2.6429,<1H OCEAN,279200
-119.72,34.44,50,"{total_rooms: 3265, total_bedrooms: 509 }",1256,443,6.3997,<1H OCEAN,500001
-119.71,34.44,52,"{total_rooms: 1837, total_bedrooms: 343 }",711,355,4.1316,<1H OCEAN,443000
-119.7,34.43,37,"{total_rooms: 1462, total_bedrooms: 306 }",678,322,5.1545,<1H OCEAN,418400
-119.71,34.43,48,"{total_rooms: 2408, total_bedrooms: 536 }",1005,497,3.5213,<1H OCEAN,458600
-119.7,34.43,39,"{total_rooms: 1486, total_bedrooms: 467 }",758,409,2.6875,<1H OCEAN,320600
-119.7,34.43,52,"{total_rooms: 977, total_bedrooms: 289 }",412,272,2.125,<1H OCEAN,300000
-119.7,34.47,32,"{total_rooms: 3725, total_bedrooms: 569 }",1304,527,7.7261,<1H OCEAN,500001
-119.72,34.47,34,"{total_rooms: 3262, total_bedrooms: 533 }",1265,502,5.8411,<1H OCEAN,381800
-119.71,34.45,35,"{total_rooms: 2183, total_bedrooms: 363 }",988,351,5.5922,<1H OCEAN,384400
-119.71,34.44,41,"{total_rooms: 2220, total_bedrooms: 367 }",927,355,5.3184,<1H OCEAN,376000
-119.72,34.44,43,"{total_rooms: 1781, total_bedrooms: 342 }",663,358,4.7,<1H OCEAN,293800
-119.72,34.44,39,"{total_rooms: 1489, total_bedrooms: 304 }",700,268,3.8819,<1H OCEAN,289900
-119.73,34.44,48,"{total_rooms: 2114, total_bedrooms: 390 }",973,367,4.8021,NEAR OCEAN,351100
-119.73,34.45,44,"{total_rooms: 2261, total_bedrooms: 328 }",763,294,6.7449,<1H OCEAN,415600
-119.74,34.44,27,"{total_rooms: 1251, total_bedrooms: 282 }",503,283,2.8,NEAR OCEAN,353000
-119.74,34.45,29,"{total_rooms: 2526, total_bedrooms: 388 }",1092,409,6.0597,<1H OCEAN,383100
-119.69,34.44,41,"{total_rooms: 1989, total_bedrooms: 271 }",666,269,6.8406,<1H OCEAN,500001
-119.69,34.43,44,"{total_rooms: 2440, total_bedrooms: 485 }",1011,442,4.149,<1H OCEAN,443600
-119.7,34.43,35,"{total_rooms: 1402, total_bedrooms: 369 }",654,385,2.6205,<1H OCEAN,318800
-119.69,34.43,43,"{total_rooms: 1257, total_bedrooms: 311 }",671,263,2.875,<1H OCEAN,280600
-119.69,34.43,37,"{total_rooms: 2801, total_bedrooms: 497 }",1150,476,5.8311,<1H OCEAN,387700
-119.68,34.44,23,"{total_rooms: 2600, total_bedrooms: 398 }",917,374,8.7394,<1H OCEAN,500001
-119.67,34.47,35,"{total_rooms: 2700, total_bedrooms: 422 }",1995,383,4.9757,<1H OCEAN,500001
-119.66,34.44,26,"{total_rooms: 2790, total_bedrooms: 413 }",1014,397,6.5631,<1H OCEAN,500001
-119.66,34.43,27,"{total_rooms: 5509, total_bedrooms: 1059 }",2591,979,3.8456,<1H OCEAN,500001
-119.67,34.44,32,"{total_rooms: 3202, total_bedrooms: 537 }",1316,538,5.2888,<1H OCEAN,463800
-119.69,34.43,30,"{total_rooms: 1273, total_bedrooms: 343 }",1082,325,2.5104,<1H OCEAN,228100
-119.68,34.43,33,"{total_rooms: 1961, total_bedrooms: 462 }",1693,445,2.9896,<1H OCEAN,236000
-119.68,34.43,49,"{total_rooms: 1785, total_bedrooms: 386 }",1267,380,3.5208,<1H OCEAN,251200
-119.67,34.38,28,"{total_rooms: 1814, total_bedrooms: 526 }",849,420,3.1625,<1H OCEAN,364300
-119.68,34.42,38,"{total_rooms: 1452, total_bedrooms: 354 }",1139,340,2.707,<1H OCEAN,236800
-119.67,34.43,39,"{total_rooms: 1467, total_bedrooms: 381 }",1404,374,2.3681,<1H OCEAN,241400
-119.67,34.42,37,"{total_rooms: 1673, total_bedrooms: 444 }",1477,446,2.0643,<1H OCEAN,246700
-119.67,34.42,23,"{total_rooms: 1333, total_bedrooms: 393 }",1369,381,2.5947,<1H OCEAN,232600
-119.7,34.43,52,"{total_rooms: 1364, total_bedrooms: 460 }",804,400,2.375,<1H OCEAN,293800
-119.7,34.42,52,"{total_rooms: 329, total_bedrooms: 109 }",291,102,1.4722,<1H OCEAN,350000
-119.7,34.42,41,"{total_rooms: 725, total_bedrooms: 239 }",582,214,3.1667,<1H OCEAN,362500
-119.69,34.42,17,"{total_rooms: 1826, total_bedrooms: 544 }",1325,532,1.2762,<1H OCEAN,253600
-119.69,34.42,52,"{total_rooms: 302, total_bedrooms: 112 }",392,114,2.5978,<1H OCEAN,258300
-119.71,34.42,52,"{total_rooms: 1838, total_bedrooms: 692 }",851,576,1.4851,<1H OCEAN,237500
-119.71,34.42,49,"{total_rooms: 1560, total_bedrooms: 436 }",1041,411,2.925,<1H OCEAN,246900
-119.71,34.42,39,"{total_rooms: 1172, total_bedrooms: 322 }",606,316,2.16,<1H OCEAN,259100
-119.71,34.42,50,"{total_rooms: 840, total_bedrooms: 279 }",488,270,2.2097,<1H OCEAN,258300
-119.7,34.42,43,"{total_rooms: 1802, total_bedrooms: 557 }",1490,538,2.675,<1H OCEAN,247900
-119.7,34.41,52,"{total_rooms: 1526, total_bedrooms: 458 }",1633,449,2.2069,NEAR OCEAN,226500
-119.72,34.42,37,"{total_rooms: 1635, total_bedrooms: 427 }",1027,408,3.5905,NEAR OCEAN,264700
-119.72,34.42,31,"{total_rooms: 1524, total_bedrooms: 383 }",1257,398,2.6019,NEAR OCEAN,250000
-119.72,34.42,49,"{total_rooms: 1610, total_bedrooms: 370 }",961,351,2.6983,NEAR OCEAN,260100
-119.72,34.42,52,"{total_rooms: 1759, total_bedrooms: 387 }",980,402,4.0125,NEAR OCEAN,261000
-119.71,34.42,52,"{total_rooms: 1411, total_bedrooms: 324 }",1091,306,4.1062,<1H OCEAN,252900
-119.71,34.42,23,"{total_rooms: 2068, total_bedrooms: 658 }",1898,570,2.5506,<1H OCEAN,230800
-119.71,34.41,31,"{total_rooms: 1034, total_bedrooms: 319 }",997,308,2.6538,NEAR OCEAN,231800
-119.73,34.35,20,"{total_rooms: 1648, total_bedrooms: 319 }",905,307,4.375,NEAR OCEAN,335200
-119.71,34.36,34,"{total_rooms: 1706, total_bedrooms: 276 }",628,243,4.1842,NEAR OCEAN,364000
-119.7,34.36,35,"{total_rooms: 1604, total_bedrooms: 334 }",904,337,4.7411,NEAR OCEAN,336400
-119.71,34.4,36,"{total_rooms: 1846, total_bedrooms: 358 }",748,329,4.2283,NEAR OCEAN,326800
-119.7,34.4,25,"{total_rooms: 1858, total_bedrooms: 493 }",865,460,3.0938,NEAR OCEAN,312500
-119.72,34.41,35,"{total_rooms: 871, total_bedrooms: 145 }",354,154,4.3214,NEAR OCEAN,341800
-119.71,34.4,27,"{total_rooms: 3782, total_bedrooms: 771 }",1742,751,4.0451,NEAR OCEAN,395100
-119.71,34.41,18,"{total_rooms: 1225, total_bedrooms: 317 }",694,306,3.6823,NEAR OCEAN,255000
-119.7,34.41,19,"{total_rooms: 1215, total_bedrooms: 360 }",1349,423,2.6607,NEAR OCEAN,226500
-119.7,34.41,19,"{total_rooms: 2086, total_bedrooms: 575 }",1701,530,2.8042,NEAR OCEAN,236100
-119.69,34.38,39,"{total_rooms: 1383, total_bedrooms: 459 }",677,362,2.25,NEAR OCEAN,281300
-119.69,34.41,44,"{total_rooms: 1208, total_bedrooms: 357 }",603,297,2.6103,<1H OCEAN,500000
-119.75,34.43,23,"{total_rooms: 2982, total_bedrooms: 837 }",1317,787,3.3776,NEAR OCEAN,283200
-119.74,34.43,26,"{total_rooms: 3119, total_bedrooms: 562 }",1459,562,5.0434,NEAR OCEAN,340400
-119.75,34.4,31,"{total_rooms: 1997, total_bedrooms: 299 }",826,301,6.8927,NEAR OCEAN,500001
-119.73,34.43,27,"{total_rooms: 1448, total_bedrooms: 404 }",978,338,2.303,NEAR OCEAN,261000
-119.73,34.42,23,"{total_rooms: 1364, total_bedrooms: 227 }",638,238,5.3279,NEAR OCEAN,413900
-119.73,34.42,25,"{total_rooms: 2024, total_bedrooms: 312 }",907,335,5.4127,NEAR OCEAN,392800
-119.72,34.41,35,"{total_rooms: 1853, total_bedrooms: 375 }",878,338,4.9044,NEAR OCEAN,335300
-119.74,34.41,30,"{total_rooms: 2365, total_bedrooms: 417 }",1053,409,5.5959,NEAR OCEAN,346200
-119.73,34.41,29,"{total_rooms: 1769, total_bedrooms: 297 }",703,269,4.4375,NEAR OCEAN,350000
-119.72,34.41,26,"{total_rooms: 1648, total_bedrooms: 378 }",954,405,3.2895,NEAR OCEAN,335000
-119.74,34.35,34,"{total_rooms: 1664, total_bedrooms: 292 }",705,257,5,NEAR OCEAN,329400
-119.74,34.38,32,"{total_rooms: 1479, total_bedrooms: 287 }",830,288,5.345,NEAR OCEAN,322600
-119.63,34.42,42,"{total_rooms: 1765, total_bedrooms: 263 }",753,260,8.5608,<1H OCEAN,500001
-119.64,34.43,34,"{total_rooms: 3045, total_bedrooms: 570 }",1002,488,5.623,<1H OCEAN,500001
-119.63,34.4,29,"{total_rooms: 3865, total_bedrooms: 814 }",1266,613,6.0069,<1H OCEAN,500001
-119.64,34.43,32,"{total_rooms: 1872, total_bedrooms: 318 }",749,296,4.625,<1H OCEAN,500001
-119.61,34.45,33,"{total_rooms: 3597, total_bedrooms: 519 }",1207,479,5.3963,<1H OCEAN,500001
-119.63,34.44,37,"{total_rooms: 3188, total_bedrooms: 442 }",984,376,9.4522,<1H OCEAN,500001
-119.61,34.43,16,"{total_rooms: 2665, total_bedrooms: 391 }",794,311,9.0267,<1H OCEAN,500001
-119.53,34.41,8,"{total_rooms: 1705, total_bedrooms: 400 }",886,391,3.9659,<1H OCEAN,297400
-119.52,34.41,20,"{total_rooms: 4489, total_bedrooms: 800 }",2867,765,4.806,<1H OCEAN,279700
-119.51,34.4,24,"{total_rooms: 3422, total_bedrooms: 596 }",1763,601,5.2039,NEAR OCEAN,301300
-119.51,34.4,15,"{total_rooms: 1112, total_bedrooms: 256 }",411,245,2.0625,NEAR OCEAN,314300
-119.52,34.39,23,"{total_rooms: 1414, total_bedrooms: 365 }",889,345,2.6397,NEAR OCEAN,250000
-119.51,34.39,32,"{total_rooms: 1921, total_bedrooms: 394 }",951,334,3.233,NEAR OCEAN,346000
-119.52,34.4,20,"{total_rooms: 1834, total_bedrooms: 477 }",1305,417,3.2125,NEAR OCEAN,251000
-119.53,34.38,22,"{total_rooms: 2323, total_bedrooms: 727 }",1301,478,2.7864,NEAR OCEAN,300000
-119.53,34.4,14,"{total_rooms: 1671, total_bedrooms: 383 }",1079,365,3.1389,<1H OCEAN,248700
-119.51,34.46,28,"{total_rooms: 3506, total_bedrooms: 563 }",1362,483,6.091,<1H OCEAN,500001
-119.55,34.38,17,"{total_rooms: 1951, total_bedrooms: 368 }",681,350,2.7275,<1H OCEAN,500001
-119.57,34.38,22,"{total_rooms: 2512, total_bedrooms: 426 }",919,341,5.759,<1H OCEAN,425000
-119.59,34.43,28,"{total_rooms: 2718, total_bedrooms: 542 }",1066,442,4.2059,<1H OCEAN,500001
-119.59,34.39,35,"{total_rooms: 622, total_bedrooms: 170 }",278,139,3.6969,<1H OCEAN,335000
-119.5,34.35,39,"{total_rooms: 308, total_bedrooms: 38 }",59,21,11.7794,NEAR OCEAN,500001
-119.49,34.39,17,"{total_rooms: 4617, total_bedrooms: 982 }",2303,923,3.9224,NEAR OCEAN,230600
-119.72,34.77,35,"{total_rooms: 2469, total_bedrooms: 553 }",1168,427,2.4583,<1H OCEAN,62100
-120.18,34.75,17,"{total_rooms: 2074, total_bedrooms: 382 }",1035,359,3.7958,<1H OCEAN,400000
-120.27,34.72,14,"{total_rooms: 1289, total_bedrooms: 277 }",693,237,3.2569,<1H OCEAN,230800
-120.18,34.62,25,"{total_rooms: 1337, total_bedrooms: 219 }",671,225,3.1912,NEAR OCEAN,226400
-120.2,34.63,14,"{total_rooms: 2647, total_bedrooms: 515 }",1487,488,4.4519,NEAR OCEAN,227900
-120.2,34.61,15,"{total_rooms: 2958, total_bedrooms: 690 }",1348,617,3.8582,NEAR OCEAN,215200
-120.13,34.63,11,"{total_rooms: 2137, total_bedrooms: 339 }",916,338,5.5221,NEAR OCEAN,394900
-120.12,34.6,10,"{total_rooms: 2426, total_bedrooms: 426 }",966,419,5.5106,NEAR OCEAN,290900
-120.14,34.6,22,"{total_rooms: 2136, total_bedrooms: 465 }",1143,409,2.9479,NEAR OCEAN,243100
-120.16,34.61,17,"{total_rooms: 921, total_bedrooms: 189 }",434,219,3.0185,NEAR OCEAN,500001
-120.14,34.59,9,"{total_rooms: 2536, total_bedrooms: 499 }",832,385,2.5743,NEAR OCEAN,309800
-120.14,34.59,24,"{total_rooms: 1601, total_bedrooms: 282 }",731,285,4.2026,NEAR OCEAN,259800
-120.04,34.72,13,"{total_rooms: 3942, total_bedrooms: 585 }",1542,515,6.6054,NEAR OCEAN,500001
-120.11,34.66,18,"{total_rooms: 1348, total_bedrooms: 238 }",631,247,5.3154,NEAR OCEAN,289400
-120.08,34.64,18,"{total_rooms: 2375, total_bedrooms: 429 }",1048,369,4.2222,NEAR OCEAN,375000
-120.08,34.62,11,"{total_rooms: 3478, total_bedrooms: 588 }",1693,582,4.6554,NEAR OCEAN,272300
-120.09,34.62,18,"{total_rooms: 2708, total_bedrooms: 382 }",988,359,5.5194,NEAR OCEAN,367000
-120.11,34.62,16,"{total_rooms: 2943, total_bedrooms: 394 }",959,359,6.2094,NEAR OCEAN,440000
-120.09,34.61,11,"{total_rooms: 586, total_bedrooms: 125 }",317,74,2.8906,NEAR OCEAN,84400
-120.08,34.59,24,"{total_rooms: 1874, total_bedrooms: 319 }",820,315,5.1909,NEAR OCEAN,390200
-120.01,34.54,30,"{total_rooms: 2992, total_bedrooms: 609 }",1288,465,3.9375,NEAR OCEAN,292900
-120.44,34.91,12,"{total_rooms: 3189, total_bedrooms: 463 }",1200,442,5.299,<1H OCEAN,226800
-120.45,34.91,16,"{total_rooms: 712, total_bedrooms: 147 }",355,162,2.56,<1H OCEAN,150000
-120.48,34.9,20,"{total_rooms: 3842, total_bedrooms: 630 }",2490,662,3.0559,<1H OCEAN,120100
-120.45,34.88,15,"{total_rooms: 2143, total_bedrooms: 286 }",929,315,5.7306,<1H OCEAN,269700
-120.44,34.88,9,"{total_rooms: 3124, total_bedrooms: 415 }",1169,407,6.7694,<1H OCEAN,275100
-120.45,34.87,4,"{total_rooms: 1533, total_bedrooms: 221 }",545,191,7.5696,<1H OCEAN,328700
-120.44,34.87,13,"{total_rooms: 2312, total_bedrooms: 352 }",1084,388,5.038,<1H OCEAN,194000
-120.45,34.86,23,"{total_rooms: 3415, total_bedrooms: 778 }",1492,633,2.2791,NEAR OCEAN,114800
-120.4,34.86,11,"{total_rooms: 1633, total_bedrooms: 348 }",504,327,2.0508,<1H OCEAN,275000
-120.4,34.85,26,"{total_rooms: 2384, total_bedrooms: 385 }",1323,400,4.8185,<1H OCEAN,157900
-120.41,34.86,15,"{total_rooms: 978, total_bedrooms: 187 }",407,182,4.375,<1H OCEAN,158000
-120.43,34.86,17,"{total_rooms: 3172, total_bedrooms: 506 }",1538,473,4.3125,<1H OCEAN,168100
-120.43,34.86,17,"{total_rooms: 1932, total_bedrooms: 347 }",874,312,3.8203,<1H OCEAN,141500
-120.37,34.9,17,"{total_rooms: 2649, total_bedrooms: 386 }",1057,362,4.7813,<1H OCEAN,326800
-120.33,34.87,24,"{total_rooms: 2590, total_bedrooms: 404 }",1093,338,3.9375,<1H OCEAN,341200
-120.42,34.91,4,"{total_rooms: 6986, total_bedrooms: 1217 }",2801,1212,3.2135,<1H OCEAN,212700
-120.43,34.9,27,"{total_rooms: 2019, total_bedrooms: 354 }",1029,346,3.5391,<1H OCEAN,144700
-120.43,34.9,30,"{total_rooms: 2388, total_bedrooms: 393 }",1117,375,4.1058,<1H OCEAN,164000
-120.41,34.88,8,"{total_rooms: 3119, total_bedrooms: 620 }",1159,544,3.5288,<1H OCEAN,165500
-120.42,34.89,24,"{total_rooms: 2020, total_bedrooms: 307 }",855,283,5.0099,<1H OCEAN,162500
-120.43,34.89,30,"{total_rooms: 1979, total_bedrooms: 342 }",999,320,5.0286,<1H OCEAN,158000
-120.43,34.89,28,"{total_rooms: 2862, total_bedrooms: 478 }",1384,463,4.6694,<1H OCEAN,158200
-120.43,34.88,22,"{total_rooms: 2580, total_bedrooms: 381 }",1149,372,5.0113,<1H OCEAN,158600
-120.42,34.87,18,"{total_rooms: 2505, total_bedrooms: 376 }",1162,382,4.8359,<1H OCEAN,195700
-120.43,34.87,21,"{total_rooms: 2131, total_bedrooms: 329 }",1094,353,4.6648,<1H OCEAN,193000
-120.43,34.87,26,"{total_rooms: 1699, total_bedrooms: 272 }",799,266,3.9871,<1H OCEAN,157700
